10,0.0001705169677734375
20,0.000690007209777832
30,0.001435065269470215
40,0.0025849103927612304
50,0.0046961307525634766
60,0.007563877105712891
70,0.012479615211486817
80,0.019465708732604982
90,0.029944729804992676
100,0.04292263984680176
110,0.06050951480865478
120,0.08351774215698242
130,0.11415233612060546
140,0.16555049419403076
150,0.19559497833251954
160,0.2544051170349121
170,0.3181135654449463
180,0.40253195762634275
190,0.488969612121582
200,0.6075504541397094
210,0.7528847694396973
220,0.8950837135314942
230,1.0794714450836183
240,1.289103126525879
250,1.5340088129043579
260,1.932483696937561
270,2.491562604904175
280,2.481838417053223
290,2.842266392707825
300,3.2990931034088136
310,3.747742748260498
320,4.3259176969528195
330,5.0001376390457155
340,6.5300205707550045
350,6.847836685180664
360,6.962170863151551
370,8.575972509384155
380,8.346614718437195
390,404.245928812027
400,10.66898992061615
410,11.478319358825683
420,12.628843832015992
430,13.899713444709779
440,15.521706557273864
450,16.568974328041076
460,18.012109684944154
470,21.00783281326294
480,21.294508504867554
490,23.348804306983947
500,25.388943314552307
