1000,2.799034118652344e-05
1010,4.0459632873535154e-05
1020,4.0411949157714844e-05
1030,5.9652328491210935e-05
1040,6.701946258544922e-05
1050,7.944107055664062e-05
1060,8.955001831054688e-05
1070,0.00010280609130859375
1080,0.00010614395141601562
1090,0.00012068748474121093
1100,0.00014879703521728516
1110,0.00015158653259277343
1120,0.00036160945892333985
1130,0.00016987323760986328
1140,0.00019295215606689452
1150,0.0002103090286254883
1160,0.00022826194763183593
1170,0.000251317024230957
1180,0.00027060508728027344
1190,0.00026195049285888673
1200,0.000286412239074707
1210,0.00031888484954833984
1220,0.0004915952682495117
1230,0.0006959915161132812
1240,0.00033710002899169924
1250,0.0003849029541015625
1260,0.00038859844207763674
1270,0.00039806365966796873
1280,0.00041620731353759767
1290,0.0006378889083862305
1300,0.00046207904815673826
1310,0.00047016143798828125
1320,0.0006711959838867187
1330,0.0005213737487792969
1340,0.0005295276641845703
1350,0.0007563114166259765
1360,0.000588083267211914
1370,0.0009380340576171875
1380,0.0006142377853393555
1390,0.0006263017654418946
1400,0.0008060693740844727
1410,0.0008468389511108399
1420,0.0008989572525024414
1430,0.0007553815841674805
1440,0.0007937908172607422
1450,0.0008229494094848632
1460,0.001015615463256836
1470,0.0008662462234497071
1480,0.0008836746215820313
1490,0.0009287834167480469
1500,0.0010963201522827149
1510,0.0009443759918212891
1520,0.0009977102279663086
1530,0.001002025604248047
1540,0.0011699199676513672
1550,0.001044321060180664
1560,0.001432180404663086
1570,0.001016998291015625
1580,0.0010878801345825194
1590,0.0013291120529174804
1600,0.0011425018310546875
1610,0.001175999641418457
1620,0.0013849973678588868
1630,0.0012092828750610352
1640,0.0012936592102050781
1650,0.0014847040176391602
1660,0.0012942075729370118
1670,0.0018765926361083984
1680,0.0013461351394653321
1690,0.0013519287109375
1700,0.0015885353088378907
1710,0.0015017271041870117
1720,0.0015063047409057616
1730,0.0016795873641967773
1740,0.0015682935714721679
1750,0.0015487194061279297
1760,0.002169013023376465
1770,0.0015903711318969727
1780,0.0016220808029174805
1790,0.0018805503845214845
1800,0.0017121315002441406
1810,0.0019650697708129884
1820,0.0017986059188842773
1830,0.0018393278121948242
1840,0.0023478269577026367
1850,0.001857590675354004
1860,0.0020927667617797853
1870,0.001969647407531738
1880,0.002184772491455078
1890,0.0020370960235595705
1900,0.002402782440185547
1910,0.002059268951416016
1920,0.0023102045059204103
1930,0.002167153358459473
1940,0.002468991279602051
1950,0.0024200439453125
1960,0.0027941226959228515
1970,0.0022622823715209963
1980,0.00250396728515625
1990,0.0023873567581176756
2000,0.00265657901763916
2010,0.0027721643447875975
2020,0.0025312185287475588
2030,0.002805328369140625
2040,0.0028213739395141603
2050,0.0030109643936157226
2060,0.0025682687759399415
2070,0.00283665657043457
2080,0.0027008771896362303
2090,0.0034237146377563477
2100,0.0028195619583129884
2110,0.0029628753662109377
2120,0.0028731822967529297
2130,0.0035546541213989256
